sample_id,page_file,source_sha256,row,col,true_label,label_source,status,flags,human_reviewed,page_warning,cell_box_rectified,ink_box_in_cell,cell_file,processed_28x28,input_32x32,roi,normalized
3_3_01_3ef7df64_r02c02,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,2,2,3,filename,extracted,,False,paper_near_image_edge,"[315, 426, 630, 853]","[112, 142, 171, 262]",cells/3_3_01_3ef7df64_r02c02.png,processed_28x28/3/3_3_01_3ef7df64_r02c02.png,input_32x32/3/3_3_01_3ef7df64_r02c02.png,roi/3/3_3_01_3ef7df64_r02c02.png,normalized_32x32/3/3_3_01_3ef7df64_r02c02.npy
3_3_01_3ef7df64_r02c03,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,2,3,3,filename,extracted,,False,paper_near_image_edge,"[630, 426, 944, 853]","[121, 147, 169, 266]",cells/3_3_01_3ef7df64_r02c03.png,processed_28x28/3/3_3_01_3ef7df64_r02c03.png,input_32x32/3/3_3_01_3ef7df64_r02c03.png,roi/3/3_3_01_3ef7df64_r02c03.png,normalized_32x32/3/3_3_01_3ef7df64_r02c03.npy
3_3_01_3ef7df64_r02c04,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,2,4,3,filename,extracted,,False,paper_near_image_edge,"[944, 426, 1259, 853]","[113, 127, 168, 267]",cells/3_3_01_3ef7df64_r02c04.png,processed_28x28/3/3_3_01_3ef7df64_r02c04.png,input_32x32/3/3_3_01_3ef7df64_r02c04.png,roi/3/3_3_01_3ef7df64_r02c04.png,normalized_32x32/3/3_3_01_3ef7df64_r02c04.npy
3_3_01_3ef7df64_r03c01,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,3,1,3,filename,extracted,,False,paper_near_image_edge,"[0, 853, 315, 1280]","[119, 124, 202, 278]",cells/3_3_01_3ef7df64_r03c01.png,processed_28x28/3/3_3_01_3ef7df64_r03c01.png,input_32x32/3/3_3_01_3ef7df64_r03c01.png,roi/3/3_3_01_3ef7df64_r03c01.png,normalized_32x32/3/3_3_01_3ef7df64_r03c01.npy
3_3_01_3ef7df64_r03c02,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,3,2,3,filename,extracted,,False,paper_near_image_edge,"[315, 853, 630, 1280]","[102, 94, 197, 256]",cells/3_3_01_3ef7df64_r03c02.png,processed_28x28/3/3_3_01_3ef7df64_r03c02.png,input_32x32/3/3_3_01_3ef7df64_r03c02.png,roi/3/3_3_01_3ef7df64_r03c02.png,normalized_32x32/3/3_3_01_3ef7df64_r03c02.npy
3_3_01_3ef7df64_r03c03,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,3,3,3,filename,extracted,,False,paper_near_image_edge,"[630, 853, 944, 1280]","[76, 124, 151, 253]",cells/3_3_01_3ef7df64_r03c03.png,processed_28x28/3/3_3_01_3ef7df64_r03c03.png,input_32x32/3/3_3_01_3ef7df64_r03c03.png,roi/3/3_3_01_3ef7df64_r03c03.png,normalized_32x32/3/3_3_01_3ef7df64_r03c03.npy
3_3_01_3ef7df64_r03c04,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,3,4,3,filename,extracted,,False,paper_near_image_edge,"[944, 853, 1259, 1280]","[73, 118, 192, 338]",cells/3_3_01_3ef7df64_r03c04.png,processed_28x28/3/3_3_01_3ef7df64_r03c04.png,input_32x32/3/3_3_01_3ef7df64_r03c04.png,roi/3/3_3_01_3ef7df64_r03c04.png,normalized_32x32/3/3_3_01_3ef7df64_r03c04.npy
3_3_01_3ef7df64_r04c01,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,4,1,3,filename,extracted,,False,paper_near_image_edge,"[0, 1280, 315, 1706]","[122, 97, 184, 260]",cells/3_3_01_3ef7df64_r04c01.png,processed_28x28/3/3_3_01_3ef7df64_r04c01.png,input_32x32/3/3_3_01_3ef7df64_r04c01.png,roi/3/3_3_01_3ef7df64_r04c01.png,normalized_32x32/3/3_3_01_3ef7df64_r04c01.npy
3_3_01_3ef7df64_r04c02,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,4,2,3,filename,extracted,,False,paper_near_image_edge,"[315, 1280, 630, 1706]","[100, 103, 179, 255]",cells/3_3_01_3ef7df64_r04c02.png,processed_28x28/3/3_3_01_3ef7df64_r04c02.png,input_32x32/3/3_3_01_3ef7df64_r04c02.png,roi/3/3_3_01_3ef7df64_r04c02.png,normalized_32x32/3/3_3_01_3ef7df64_r04c02.npy
3_3_01_3ef7df64_r04c03,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,4,3,3,filename,extracted,,False,paper_near_image_edge,"[630, 1280, 944, 1706]","[57, 100, 148, 274]",cells/3_3_01_3ef7df64_r04c03.png,processed_28x28/3/3_3_01_3ef7df64_r04c03.png,input_32x32/3/3_3_01_3ef7df64_r04c03.png,roi/3/3_3_01_3ef7df64_r04c03.png,normalized_32x32/3/3_3_01_3ef7df64_r04c03.npy
3_3_01_3ef7df64_r04c04,pages/3_01_3ef7df64.jpg,3ef7df6468d39f5964afc029f1931a9b92adfe0812ac949eca37199e1b6917eb,4,4,3,filename,extracted,,False,paper_near_image_edge,"[944, 1280, 1259, 1706]","[55, 111, 168, 333]",cells/3_3_01_3ef7df64_r04c04.png,processed_28x28/3/3_3_01_3ef7df64_r04c04.png,input_32x32/3/3_3_01_3ef7df64_r04c04.png,roi/3/3_3_01_3ef7df64_r04c04.png,normalized_32x32/3/3_3_01_3ef7df64_r04c04.npy
3_3_02_0ace0337_r01c01,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,1,1,3,filename,needs_review,extra_ink_ignored,False,paper_near_image_edge,"[0, 0, 312, 426]","[126, 140, 210, 290]",cells/3_3_02_0ace0337_r01c01.png,processed_28x28/3/3_3_02_0ace0337_r01c01.png,input_32x32/3/3_3_02_0ace0337_r01c01.png,roi/3/3_3_02_0ace0337_r01c01.png,normalized_32x32/3/3_3_02_0ace0337_r01c01.npy
3_3_02_0ace0337_r01c02,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,1,2,3,filename,needs_review,extra_ink_ignored,False,paper_near_image_edge,"[312, 0, 624, 426]","[116, 145, 183, 303]",cells/3_3_02_0ace0337_r01c02.png,processed_28x28/3/3_3_02_0ace0337_r01c02.png,input_32x32/3/3_3_02_0ace0337_r01c02.png,roi/3/3_3_02_0ace0337_r01c02.png,normalized_32x32/3/3_3_02_0ace0337_r01c02.npy
3_3_02_0ace0337_r01c03,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,1,3,3,filename,extracted,,False,paper_near_image_edge,"[624, 0, 936, 426]","[105, 142, 193, 283]",cells/3_3_02_0ace0337_r01c03.png,processed_28x28/3/3_3_02_0ace0337_r01c03.png,input_32x32/3/3_3_02_0ace0337_r01c03.png,roi/3/3_3_02_0ace0337_r01c03.png,normalized_32x32/3/3_3_02_0ace0337_r01c03.npy
3_3_02_0ace0337_r01c04,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,1,4,3,filename,extracted,,False,paper_near_image_edge,"[936, 0, 1248, 426]","[133, 144, 199, 279]",cells/3_3_02_0ace0337_r01c04.png,processed_28x28/3/3_3_02_0ace0337_r01c04.png,input_32x32/3/3_3_02_0ace0337_r01c04.png,roi/3/3_3_02_0ace0337_r01c04.png,normalized_32x32/3/3_3_02_0ace0337_r01c04.npy
3_3_02_0ace0337_r02c01,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,2,1,3,filename,extracted,,False,paper_near_image_edge,"[0, 426, 312, 853]","[114, 127, 207, 303]",cells/3_3_02_0ace0337_r02c01.png,processed_28x28/3/3_3_02_0ace0337_r02c01.png,input_32x32/3/3_3_02_0ace0337_r02c01.png,roi/3/3_3_02_0ace0337_r02c01.png,normalized_32x32/3/3_3_02_0ace0337_r02c01.npy
3_3_02_0ace0337_r02c02,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,2,2,3,filename,extracted,,False,paper_near_image_edge,"[312, 426, 624, 853]","[95, 115, 196, 316]",cells/3_3_02_0ace0337_r02c02.png,processed_28x28/3/3_3_02_0ace0337_r02c02.png,input_32x32/3/3_3_02_0ace0337_r02c02.png,roi/3/3_3_02_0ace0337_r02c02.png,normalized_32x32/3/3_3_02_0ace0337_r02c02.npy
3_3_02_0ace0337_r02c03,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,2,3,3,filename,extracted,,False,paper_near_image_edge,"[624, 426, 936, 853]","[108, 136, 172, 267]",cells/3_3_02_0ace0337_r02c03.png,processed_28x28/3/3_3_02_0ace0337_r02c03.png,input_32x32/3/3_3_02_0ace0337_r02c03.png,roi/3/3_3_02_0ace0337_r02c03.png,normalized_32x32/3/3_3_02_0ace0337_r02c03.npy
3_3_02_0ace0337_r02c04,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,2,4,3,filename,extracted,,False,paper_near_image_edge,"[936, 426, 1248, 853]","[96, 143, 169, 276]",cells/3_3_02_0ace0337_r02c04.png,processed_28x28/3/3_3_02_0ace0337_r02c04.png,input_32x32/3/3_3_02_0ace0337_r02c04.png,roi/3/3_3_02_0ace0337_r02c04.png,normalized_32x32/3/3_3_02_0ace0337_r02c04.npy
3_3_02_0ace0337_r03c01,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,3,1,3,filename,extracted,,False,paper_near_image_edge,"[0, 853, 312, 1280]","[114, 128, 208, 272]",cells/3_3_02_0ace0337_r03c01.png,processed_28x28/3/3_3_02_0ace0337_r03c01.png,input_32x32/3/3_3_02_0ace0337_r03c01.png,roi/3/3_3_02_0ace0337_r03c01.png,normalized_32x32/3/3_3_02_0ace0337_r03c01.npy
3_3_02_0ace0337_r03c02,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,3,2,3,filename,extracted,,False,paper_near_image_edge,"[312, 853, 624, 1280]","[108, 135, 171, 272]",cells/3_3_02_0ace0337_r03c02.png,processed_28x28/3/3_3_02_0ace0337_r03c02.png,input_32x32/3/3_3_02_0ace0337_r03c02.png,roi/3/3_3_02_0ace0337_r03c02.png,normalized_32x32/3/3_3_02_0ace0337_r03c02.npy
3_3_02_0ace0337_r03c03,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,3,3,3,filename,extracted,,False,paper_near_image_edge,"[624, 853, 936, 1280]","[110, 129, 183, 288]",cells/3_3_02_0ace0337_r03c03.png,processed_28x28/3/3_3_02_0ace0337_r03c03.png,input_32x32/3/3_3_02_0ace0337_r03c03.png,roi/3/3_3_02_0ace0337_r03c03.png,normalized_32x32/3/3_3_02_0ace0337_r03c03.npy
3_3_02_0ace0337_r03c04,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,3,4,3,filename,extracted,,False,paper_near_image_edge,"[936, 853, 1248, 1280]","[87, 147, 190, 326]",cells/3_3_02_0ace0337_r03c04.png,processed_28x28/3/3_3_02_0ace0337_r03c04.png,input_32x32/3/3_3_02_0ace0337_r03c04.png,roi/3/3_3_02_0ace0337_r03c04.png,normalized_32x32/3/3_3_02_0ace0337_r03c04.npy
3_3_02_0ace0337_r04c01,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,4,1,3,filename,extracted,,False,paper_near_image_edge,"[0, 1280, 312, 1706]","[126, 143, 206, 271]",cells/3_3_02_0ace0337_r04c01.png,processed_28x28/3/3_3_02_0ace0337_r04c01.png,input_32x32/3/3_3_02_0ace0337_r04c01.png,roi/3/3_3_02_0ace0337_r04c01.png,normalized_32x32/3/3_3_02_0ace0337_r04c01.npy
3_3_02_0ace0337_r04c02,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,4,2,3,filename,extracted,,False,paper_near_image_edge,"[312, 1280, 624, 1706]","[122, 120, 208, 283]",cells/3_3_02_0ace0337_r04c02.png,processed_28x28/3/3_3_02_0ace0337_r04c02.png,input_32x32/3/3_3_02_0ace0337_r04c02.png,roi/3/3_3_02_0ace0337_r04c02.png,normalized_32x32/3/3_3_02_0ace0337_r04c02.npy
3_3_02_0ace0337_r04c03,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,4,3,3,filename,extracted,,False,paper_near_image_edge,"[624, 1280, 936, 1706]","[71, 125, 190, 301]",cells/3_3_02_0ace0337_r04c03.png,processed_28x28/3/3_3_02_0ace0337_r04c03.png,input_32x32/3/3_3_02_0ace0337_r04c03.png,roi/3/3_3_02_0ace0337_r04c03.png,normalized_32x32/3/3_3_02_0ace0337_r04c03.npy
3_3_02_0ace0337_r04c04,pages/3_02_0ace0337.jpg,0ace03373bb1ebb1b9b75b94ba20ca8979e59b0ffea4e9f9008c18b29adfeb77,4,4,3,filename,extracted,,False,paper_near_image_edge,"[936, 1280, 1248, 1706]","[59, 139, 180, 399]",cells/3_3_02_0ace0337_r04c04.png,processed_28x28/3/3_3_02_0ace0337_r04c04.png,input_32x32/3/3_3_02_0ace0337_r04c04.png,roi/3/3_3_02_0ace0337_r04c04.png,normalized_32x32/3/3_3_02_0ace0337_r04c04.npy
4_4_01_ecfe458e_r01c01,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,1,1,4,filename,extracted,,False,paper_near_image_edge,"[0, 0, 314, 426]","[94, 162, 194, 313]",cells/4_4_01_ecfe458e_r01c01.png,processed_28x28/4/4_4_01_ecfe458e_r01c01.png,input_32x32/4/4_4_01_ecfe458e_r01c01.png,roi/4/4_4_01_ecfe458e_r01c01.png,normalized_32x32/4/4_4_01_ecfe458e_r01c01.npy
4_4_01_ecfe458e_r01c02,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,1,2,4,filename,extracted,,False,paper_near_image_edge,"[314, 0, 628, 426]","[111, 176, 202, 280]",cells/4_4_01_ecfe458e_r01c02.png,processed_28x28/4/4_4_01_ecfe458e_r01c02.png,input_32x32/4/4_4_01_ecfe458e_r01c02.png,roi/4/4_4_01_ecfe458e_r01c02.png,normalized_32x32/4/4_4_01_ecfe458e_r01c02.npy
4_4_01_ecfe458e_r01c03,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,1,3,4,filename,extracted,,False,paper_near_image_edge,"[628, 0, 943, 426]","[102, 181, 197, 286]",cells/4_4_01_ecfe458e_r01c03.png,processed_28x28/4/4_4_01_ecfe458e_r01c03.png,input_32x32/4/4_4_01_ecfe458e_r01c03.png,roi/4/4_4_01_ecfe458e_r01c03.png,normalized_32x32/4/4_4_01_ecfe458e_r01c03.npy
4_4_01_ecfe458e_r01c04,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,1,4,4,filename,extracted,,False,paper_near_image_edge,"[943, 0, 1257, 426]","[79, 158, 195, 290]",cells/4_4_01_ecfe458e_r01c04.png,processed_28x28/4/4_4_01_ecfe458e_r01c04.png,input_32x32/4/4_4_01_ecfe458e_r01c04.png,roi/4/4_4_01_ecfe458e_r01c04.png,normalized_32x32/4/4_4_01_ecfe458e_r01c04.npy
4_4_01_ecfe458e_r02c01,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,2,1,4,filename,needs_review,extra_ink_ignored,False,paper_near_image_edge,"[0, 426, 314, 853]","[120, 165, 217, 306]",cells/4_4_01_ecfe458e_r02c01.png,processed_28x28/4/4_4_01_ecfe458e_r02c01.png,input_32x32/4/4_4_01_ecfe458e_r02c01.png,roi/4/4_4_01_ecfe458e_r02c01.png,normalized_32x32/4/4_4_01_ecfe458e_r02c01.npy
4_4_01_ecfe458e_r02c02,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,2,2,4,filename,extracted,,False,paper_near_image_edge,"[314, 426, 628, 853]","[120, 166, 212, 313]",cells/4_4_01_ecfe458e_r02c02.png,processed_28x28/4/4_4_01_ecfe458e_r02c02.png,input_32x32/4/4_4_01_ecfe458e_r02c02.png,roi/4/4_4_01_ecfe458e_r02c02.png,normalized_32x32/4/4_4_01_ecfe458e_r02c02.npy
4_4_01_ecfe458e_r02c03,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,2,3,4,filename,extracted,,False,paper_near_image_edge,"[628, 426, 943, 853]","[125, 171, 210, 281]",cells/4_4_01_ecfe458e_r02c03.png,processed_28x28/4/4_4_01_ecfe458e_r02c03.png,input_32x32/4/4_4_01_ecfe458e_r02c03.png,roi/4/4_4_01_ecfe458e_r02c03.png,normalized_32x32/4/4_4_01_ecfe458e_r02c03.npy
4_4_01_ecfe458e_r02c04,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,2,4,4,filename,extracted,,False,paper_near_image_edge,"[943, 426, 1257, 853]","[113, 177, 193, 298]",cells/4_4_01_ecfe458e_r02c04.png,processed_28x28/4/4_4_01_ecfe458e_r02c04.png,input_32x32/4/4_4_01_ecfe458e_r02c04.png,roi/4/4_4_01_ecfe458e_r02c04.png,normalized_32x32/4/4_4_01_ecfe458e_r02c04.npy
4_4_01_ecfe458e_r03c01,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,3,1,4,filename,extracted,,False,paper_near_image_edge,"[0, 853, 314, 1280]","[109, 145, 232, 319]",cells/4_4_01_ecfe458e_r03c01.png,processed_28x28/4/4_4_01_ecfe458e_r03c01.png,input_32x32/4/4_4_01_ecfe458e_r03c01.png,roi/4/4_4_01_ecfe458e_r03c01.png,normalized_32x32/4/4_4_01_ecfe458e_r03c01.npy
4_4_01_ecfe458e_r03c02,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,3,2,4,filename,extracted,,False,paper_near_image_edge,"[314, 853, 628, 1280]","[92, 155, 218, 320]",cells/4_4_01_ecfe458e_r03c02.png,processed_28x28/4/4_4_01_ecfe458e_r03c02.png,input_32x32/4/4_4_01_ecfe458e_r03c02.png,roi/4/4_4_01_ecfe458e_r03c02.png,normalized_32x32/4/4_4_01_ecfe458e_r03c02.npy
4_4_01_ecfe458e_r03c03,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,3,3,4,filename,extracted,,False,paper_near_image_edge,"[628, 853, 943, 1280]","[102, 126, 222, 281]",cells/4_4_01_ecfe458e_r03c03.png,processed_28x28/4/4_4_01_ecfe458e_r03c03.png,input_32x32/4/4_4_01_ecfe458e_r03c03.png,roi/4/4_4_01_ecfe458e_r03c03.png,normalized_32x32/4/4_4_01_ecfe458e_r03c03.npy
4_4_01_ecfe458e_r03c04,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,3,4,4,filename,extracted,,False,paper_near_image_edge,"[943, 853, 1257, 1280]","[126, 132, 228, 287]",cells/4_4_01_ecfe458e_r03c04.png,processed_28x28/4/4_4_01_ecfe458e_r03c04.png,input_32x32/4/4_4_01_ecfe458e_r03c04.png,roi/4/4_4_01_ecfe458e_r03c04.png,normalized_32x32/4/4_4_01_ecfe458e_r03c04.npy
4_4_01_ecfe458e_r04c01,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,4,1,4,filename,extracted,,False,paper_near_image_edge,"[0, 1280, 314, 1706]","[112, 116, 196, 277]",cells/4_4_01_ecfe458e_r04c01.png,processed_28x28/4/4_4_01_ecfe458e_r04c01.png,input_32x32/4/4_4_01_ecfe458e_r04c01.png,roi/4/4_4_01_ecfe458e_r04c01.png,normalized_32x32/4/4_4_01_ecfe458e_r04c01.npy
4_4_01_ecfe458e_r04c02,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,4,2,4,filename,extracted,,False,paper_near_image_edge,"[314, 1280, 628, 1706]","[109, 127, 199, 260]",cells/4_4_01_ecfe458e_r04c02.png,processed_28x28/4/4_4_01_ecfe458e_r04c02.png,input_32x32/4/4_4_01_ecfe458e_r04c02.png,roi/4/4_4_01_ecfe458e_r04c02.png,normalized_32x32/4/4_4_01_ecfe458e_r04c02.npy
4_4_01_ecfe458e_r04c03,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,4,3,4,filename,extracted,,False,paper_near_image_edge,"[628, 1280, 943, 1706]","[110, 135, 190, 283]",cells/4_4_01_ecfe458e_r04c03.png,processed_28x28/4/4_4_01_ecfe458e_r04c03.png,input_32x32/4/4_4_01_ecfe458e_r04c03.png,roi/4/4_4_01_ecfe458e_r04c03.png,normalized_32x32/4/4_4_01_ecfe458e_r04c03.npy
4_4_01_ecfe458e_r04c04,pages/4_01_ecfe458e.jpg,ecfe458e86cdab2e2a686a6b08bffcc08bc240737994292abe459257e11ff27d,4,4,4,filename,extracted,,False,paper_near_image_edge,"[943, 1280, 1257, 1706]","[107, 129, 220, 282]",cells/4_4_01_ecfe458e_r04c04.png,processed_28x28/4/4_4_01_ecfe458e_r04c04.png,input_32x32/4/4_4_01_ecfe458e_r04c04.png,roi/4/4_4_01_ecfe458e_r04c04.png,normalized_32x32/4/4_4_01_ecfe458e_r04c04.npy
4_4_02_b6e2cbed_r01c01,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,1,1,4,filename,extracted,,False,paper_near_image_edge,"[0, 0, 320, 427]","[89, 134, 209, 249]",cells/4_4_02_b6e2cbed_r01c01.png,processed_28x28/4/4_4_02_b6e2cbed_r01c01.png,input_32x32/4/4_4_02_b6e2cbed_r01c01.png,roi/4/4_4_02_b6e2cbed_r01c01.png,normalized_32x32/4/4_4_02_b6e2cbed_r01c01.npy
4_4_02_b6e2cbed_r01c02,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,1,2,4,filename,extracted,,False,paper_near_image_edge,"[320, 0, 640, 427]","[107, 117, 205, 268]",cells/4_4_02_b6e2cbed_r01c02.png,processed_28x28/4/4_4_02_b6e2cbed_r01c02.png,input_32x32/4/4_4_02_b6e2cbed_r01c02.png,roi/4/4_4_02_b6e2cbed_r01c02.png,normalized_32x32/4/4_4_02_b6e2cbed_r01c02.npy
4_4_02_b6e2cbed_r01c03,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,1,3,4,filename,extracted,,False,paper_near_image_edge,"[640, 0, 959, 427]","[119, 136, 210, 270]",cells/4_4_02_b6e2cbed_r01c03.png,processed_28x28/4/4_4_02_b6e2cbed_r01c03.png,input_32x32/4/4_4_02_b6e2cbed_r01c03.png,roi/4/4_4_02_b6e2cbed_r01c03.png,normalized_32x32/4/4_4_02_b6e2cbed_r01c03.npy
4_4_02_b6e2cbed_r01c04,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,1,4,4,filename,extracted,,False,paper_near_image_edge,"[959, 0, 1279, 427]","[109, 132, 191, 261]",cells/4_4_02_b6e2cbed_r01c04.png,processed_28x28/4/4_4_02_b6e2cbed_r01c04.png,input_32x32/4/4_4_02_b6e2cbed_r01c04.png,roi/4/4_4_02_b6e2cbed_r01c04.png,normalized_32x32/4/4_4_02_b6e2cbed_r01c04.npy
4_4_02_b6e2cbed_r02c01,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,2,1,4,filename,extracted,,False,paper_near_image_edge,"[0, 427, 320, 854]","[90, 127, 204, 302]",cells/4_4_02_b6e2cbed_r02c01.png,processed_28x28/4/4_4_02_b6e2cbed_r02c01.png,input_32x32/4/4_4_02_b6e2cbed_r02c01.png,roi/4/4_4_02_b6e2cbed_r02c01.png,normalized_32x32/4/4_4_02_b6e2cbed_r02c01.npy
4_4_02_b6e2cbed_r02c02,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,2,2,4,filename,extracted,,False,paper_near_image_edge,"[320, 427, 640, 854]","[85, 135, 207, 294]",cells/4_4_02_b6e2cbed_r02c02.png,processed_28x28/4/4_4_02_b6e2cbed_r02c02.png,input_32x32/4/4_4_02_b6e2cbed_r02c02.png,roi/4/4_4_02_b6e2cbed_r02c02.png,normalized_32x32/4/4_4_02_b6e2cbed_r02c02.npy
4_4_02_b6e2cbed_r02c03,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,2,3,4,filename,extracted,,False,paper_near_image_edge,"[640, 427, 959, 854]","[103, 143, 203, 277]",cells/4_4_02_b6e2cbed_r02c03.png,processed_28x28/4/4_4_02_b6e2cbed_r02c03.png,input_32x32/4/4_4_02_b6e2cbed_r02c03.png,roi/4/4_4_02_b6e2cbed_r02c03.png,normalized_32x32/4/4_4_02_b6e2cbed_r02c03.npy
4_4_02_b6e2cbed_r02c04,pages/4_02_b6e2cbed.jpg,b6e2cbed5815e479a1d680486a21f09e9e1046597836130c13cad6e1055eaa62,2,4,4,filename,extracted,,False,paper_near_image_edge,"[959, 427, 1279, 854]","[92, 119, 213, 264]",cells/4_4_02_b6e2cbed_r02c04.png,processed_28x28/4/4_4_02_b6e2cbed_r02c04.png,input_32x32/4/4_4_02_b6e2cbed_r02c04.png,roi/4/4_4_02_b6e2cbed_r02c04.png,normalized_32x32/4/4_4_02_b6e2cbed_r02c04.npy
